serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude,time_delta
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,38.25,45.0,44.5,45.0,45.0,33.75,1.58,0.54,2022-12-27 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,34.5,40.75,40.5,40.75,40.75,35.75,0.63,0.54,2022-12-27 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,45.25,53.5,53.0,53.5,53.5,38.25,0.05,0.52,2022-12-27 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,5.5,6.25,26.0,6.25,54.5,64.25,64.0,64.25,64.25,39.75,-0.55,0.54,2022-12-27 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.75,6.0,6.25,6.75,28.0,6.75,60.5,71.5,71.0,71.5,71.5,42.25,-0.45,0.53,2022-12-27 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.25,6.75,7.0,29.0,7.0,62.75,73.75,73.75,73.75,73.75,39.25,0.62,0.54,2022-12-27 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.25,7.25,7.5,8.25,34.5,8.25,72.25,85.25,84.75,85.0,85.0,42.5,0.65,0.54,2022-12-27 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,8.25,8.5,35.75,8.5,77.75,92.0,91.0,92.0,92.0,47.75,-0.38,0.54,2022-12-27 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,7.0,7.0,29.0,7.0,64.25,76.0,75.5,76.0,76.0,49.5,-0.4,0.53,2022-12-27 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,7.5,8.0,33.0,8.0,72.5,86.0,85.0,86.0,86.0,52.0,-0.9,0.54,2022-12-27 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,67.25,79.25,78.75,79.25,79.25,51.25,-1.25,0.53,2022-12-27 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,45.25,53.5,53.25,53.5,53.5,43.0,0.3,0.52,2022-12-27 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.5,4.75,20.0,4.75,40.75,48.25,48.0,48.0,48.25,35.0,3.15,0.54,2022-12-27 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,33.25,39.25,39.25,39.25,39.25,35.5,5.58,0.54,2022-12-27 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.25,3.25,14.0,3.25,28.75,33.75,33.75,33.75,33.75,35.0,9.05,0.55,2022-12-27 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,26.0,31.0,30.5,30.75,31.0,32.25,11.6,0.55,2022-12-27 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.5,26.5,26.25,26.5,26.5,21.25,20.02,0.54,2022-12-27 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,23.75,27.75,27.75,27.75,27.75,20.0,21.25,0.56,2022-12-27 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.5,26.5,26.25,26.5,26.5,21.75,19.7,0.55,2022-12-27 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,13.0,3.0,21.0,24.75,24.75,24.75,24.75,26.0,15.3,0.53,2022-12-27 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.5,3.0,13.0,3.0,22.5,26.5,26.25,26.5,26.5,37.0,7.75,0.54,2022-12-27 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.25,3.25,14.0,3.25,28.25,33.5,33.5,33.5,33.5,43.0,4.95,0.54,2022-12-27 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,34.0,40.5,40.25,40.5,40.5,50.0,2.68,0.54,2022-12-28 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.25,4.5,19.0,4.5,39.75,47.0,46.75,47.0,47.0,56.25,1.4,0.54,2022-12-28 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.5,6.5,7.0,29.25,7.0,62.5,74.0,73.25,73.75,74.0,60.5,0.9,0.54,2022-12-28 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,5.75,5.75,6.25,26.0,6.25,56.5,66.75,65.75,66.75,66.75,62.0,-0.28,0.54,2022-12-28 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.25,6.25,6.75,7.25,30.0,7.25,65.5,77.0,76.75,77.0,77.0,66.75,-0.95,0.52,2022-12-28 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,7.5,8.0,33.5,8.0,72.75,85.75,85.25,85.75,85.75,67.75,-1.2,0.52,2022-12-28 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.0,8.75,36.75,8.75,78.25,92.25,92.0,92.25,92.25,68.5,-1.32,0.53,2022-12-28 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.5,8.75,36.5,8.75,81.0,95.5,95.0,95.5,95.5,71.75,-2.28,0.54,2022-12-28 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.75,8.75,9.0,9.75,40.75,9.75,89.0,105.0,104.75,105.0,105.0,73.0,-2.45,0.53,2022-12-28 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,6.75,7.25,7.75,32.0,7.75,70.0,83.0,82.25,83.0,83.0,71.25,-2.05,0.53,2022-12-28 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,6.75,7.0,7.75,32.0,7.75,70.0,82.75,82.25,82.75,82.75,73.75,-2.78,0.53,2022-12-28 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.25,7.25,7.5,8.25,34.25,8.25,75.0,88.5,88.25,88.5,88.5,76.75,-3.02,0.53,2022-12-28 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.25,7.25,7.75,8.25,34.25,8.25,75.25,89.0,88.0,89.0,89.0,77.5,-3.05,0.54,2022-12-28 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,7.75,8.0,33.0,8.0,74.0,87.25,87.0,87.0,87.25,71.25,-1.6,0.52,2022-12-28 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.0,8.0,8.5,9.0,38.0,9.0,79.5,93.75,93.25,93.5,93.5,60.5,1.3,0.53,2022-12-28 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.0,8.75,36.75,8.75,73.25,86.5,86.0,86.5,86.5,49.25,5.15,0.54,2022-12-28 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,6.75,7.5,7.75,32.0,7.75,63.75,75.25,75.0,75.25,75.25,40.75,8.55,0.53,2022-12-28 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.5,6.5,27.0,6.5,52.25,61.75,61.5,61.75,61.75,32.5,14.48,0.53,2022-12-28 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.5,5.5,23.0,5.5,40.5,47.75,47.25,47.75,47.75,22.75,21.82,0.52,2022-12-28 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.0,4.75,20.0,4.75,32.75,38.75,38.75,38.75,38.75,21.75,22.9,0.52,2022-12-28 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,29.0,34.25,33.75,34.25,34.25,23.0,21.62,0.5,2022-12-28 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.25,3.25,14.0,3.25,26.75,31.75,31.25,31.75,31.75,28.0,17.65,0.52,2022-12-28 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.5,3.5,3.25,3.5,15.0,3.5,29.75,35.0,35.0,35.0,35.0,41.25,9.95,0.51,2022-12-28 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.25,40.25,40.25,40.25,40.25,49.75,6.38,0.51,2022-12-28 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.75,5.0,21.0,5.0,43.0,50.75,50.5,50.75,50.75,55.75,5.05,0.52,2022-12-29 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.25,6.5,27.0,6.5,56.0,66.25,65.75,66.25,66.25,57.75,4.22,0.51,2022-12-29 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.25,6.5,27.0,6.5,57.0,67.5,66.75,67.5,67.5,61.75,3.18,0.51,2022-12-29 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,7.25,7.5,31.0,7.5,64.5,76.0,76.0,76.0,76.0,65.25,2.58,0.51,2022-12-29 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,7.75,8.0,33.25,8.0,69.5,82.0,81.5,82.0,82.0,66.75,2.45,0.5,2022-12-29 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.0,7.0,7.75,8.0,33.0,8.0,70.25,82.75,82.25,82.75,82.75,67.25,2.6,0.51,2022-12-29 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.25,7.25,7.75,8.25,34.5,8.25,73.5,86.25,86.0,86.0,86.0,70.0,1.52,0.51,2022-12-29 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.5,8.75,36.75,8.75,80.0,94.5,93.75,94.5,94.5,70.0,1.38,0.52,2022-12-29 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.25,9.25,9.75,10.25,43.0,10.25,91.5,107.75,107.75,107.75,107.75,73.5,0.52,0.52,2022-12-29 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.25,9.25,10.0,10.25,43.0,10.25,92.25,109.0,108.25,109.0,109.0,74.75,0.32,0.52,2022-12-29 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.0,9.0,10.0,10.0,42.0,10.0,92.25,108.75,108.5,108.75,108.75,76.75,-0.1,0.52,2022-12-29 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.75,8.75,9.0,9.75,41.0,9.75,87.5,103.25,102.75,103.25,103.25,78.5,-0.08,0.52,2022-12-29 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.5,8.75,36.75,8.75,77.75,91.75,91.0,91.75,91.75,71.25,1.92,0.52,2022-12-29 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.25,8.25,9.0,9.25,39.0,9.25,82.25,97.25,97.0,97.25,97.25,70.25,2.12,0.52,2022-12-29 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.5,7.5,7.75,8.5,35.5,8.5,72.5,85.25,84.75,85.25,85.25,64.75,4.82,0.51,2022-12-29 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.25,6.5,7.0,29.0,7.0,56.75,66.75,66.0,66.75,66.75,54.0,8.82,0.51,2022-12-29 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,47.0,55.75,55.0,55.75,55.75,46.25,12.08,0.5,2022-12-29 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,45.25,53.75,53.25,53.75,53.75,35.5,18.1,0.51,2022-12-29 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,42.25,49.75,49.75,49.75,49.75,23.0,26.8,0.5,2022-12-29 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.5,5.75,24.0,5.75,40.0,46.75,46.5,46.75,46.75,22.25,27.25,0.5,2022-12-29 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.0,5.5,23.0,5.5,38.5,45.75,45.0,45.5,45.75,22.75,26.28,0.5,2022-12-29 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.25,5.0,21.0,5.0,34.5,40.5,40.5,40.5,40.5,27.25,22.33,0.5,2022-12-29 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.5,4.5,19.0,4.5,36.0,42.5,42.25,42.5,42.5,38.75,15.4,0.5,2022-12-29 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.0,5.5,23.0,5.5,43.25,51.25,50.5,51.25,51.25,43.75,13.08,0.5,2022-12-29 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.75,6.25,6.75,6.75,28.0,6.75,54.75,64.75,64.5,64.75,64.75,50.0,10.98,0.53,2022-12-30 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,6.75,7.0,29.0,7.0,56.75,67.0,66.5,67.0,67.0,54.0,9.88,0.5,2022-12-30 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.25,6.5,7.0,29.0,7.0,55.5,65.75,65.0,65.5,65.75,54.5,10.45,0.5,2022-12-30 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,6.5,7.0,29.0,7.0,55.5,65.25,64.75,65.25,65.25,55.0,10.88,0.51,2022-12-30 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,7.0,7.5,31.0,7.5,60.75,71.5,71.25,71.5,71.5,58.25,10.2,0.51,2022-12-30 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,8.75,7.75,8.25,8.75,36.75,8.75,71.0,83.5,83.5,83.5,83.5,61.75,8.75,0.5,2022-12-30 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.25,8.25,9.0,9.25,38.75,9.25,78.5,92.5,92.0,92.5,92.5,68.0,7.18,0.51,2022-12-30 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.0,9.0,9.25,10.0,42.0,10.0,83.5,98.75,98.0,98.75,98.75,71.0,6.28,0.52,2022-12-30 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.5,8.5,8.75,9.5,40.0,9.5,79.75,94.0,93.75,94.0,94.0,72.25,5.7,0.51,2022-12-30 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.0,9.0,9.25,10.0,42.0,10.0,84.0,99.25,98.5,99.25,99.25,74.25,5.15,0.52,2022-12-30 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.5,9.5,10.0,10.5,44.0,10.5,89.75,105.75,105.25,105.75,105.75,74.5,5.7,0.52,2022-12-30 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,11.25,10.25,10.75,11.25,47.0,11.25,94.25,111.25,110.25,111.0,111.0,73.5,6.52,0.51,2022-12-30 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,11.75,10.75,11.25,11.75,49.0,11.75,97.5,115.5,114.5,115.25,115.25,69.75,7.72,0.51,2022-12-30 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.75,11.75,12.0,12.75,52.25,12.75,104.5,123.25,123.0,123.25,123.25,65.0,8.95,0.51,2022-12-30 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,12.75,11.75,12.0,12.75,52.25,12.75,104.75,123.75,123.0,123.75,123.75,67.5,9.3,0.51,2022-12-30 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,7.25,7.5,7.75,32.5,7.75,63.25,74.25,74.0,74.25,74.25,66.5,12.58,0.51,2022-12-30 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,5.75,5.75,6.0,25.0,6.0,47.5,55.75,55.5,55.75,55.75,62.0,15.98,0.51,2022-12-30 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.5,3.5,3.0,3.5,15.0,3.5,24.5,29.0,29.0,29.0,29.0,49.25,22.12,0.51,2022-12-30 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,12.75,15.25,15.25,15.25,15.25,31.5,30.12,0.5,2022-12-30 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,14.25,17.0,17.0,17.0,17.0,30.5,31.12,0.5,2022-12-30 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,1.75,2.0,8.0,2.0,13.25,15.5,15.25,15.5,15.5,31.25,29.9,0.5,2022-12-30 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.75,1.75,1.75,1.75,7.0,1.75,12.5,14.75,14.75,14.75,14.75,41.75,23.55,0.52,2022-12-30 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,16.5,19.25,19.25,19.25,19.25,56.75,17.77,0.54,2022-12-30 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.5,4.75,20.0,4.75,36.75,43.5,43.5,43.5,43.5,65.5,16.1,0.52,2022-12-30 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.75,3.75,16.0,3.75,28.75,34.0,34.0,34.0,34.0,71.5,15.78,0.52,2022-12-31 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.5,5.75,24.0,5.75,44.0,52.0,52.0,52.0,52.0,75.5,14.73,0.52,2022-12-31 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,7.0,7.25,7.5,31.5,7.5,59.75,70.5,70.25,70.5,70.5,80.25,13.65,0.51,2022-12-31 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.5,6.5,6.75,7.5,31.0,7.5,57.25,67.75,67.5,67.75,67.75,81.75,13.05,0.52,2022-12-31 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.0,6.0,7.0,7.0,29.0,7.0,55.75,65.5,65.0,65.5,65.5,83.75,13.1,0.51,2022-12-31 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,7.75,6.75,7.5,7.75,32.25,7.75,62.0,73.5,72.75,73.5,73.5,84.0,13.73,0.51,2022-12-31 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,9.0,8.0,8.75,9.0,38.0,9.0,71.25,84.0,83.5,83.75,83.75,83.25,13.58,0.52,2022-12-31 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.5,9.5,10.0,10.5,43.75,10.5,82.0,96.75,96.25,96.75,96.75,82.5,14.22,0.53,2022-12-31 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,10.25,9.25,9.75,10.25,43.0,10.25,78.75,93.0,93.0,93.0,93.0,81.25,14.55,0.55,2022-12-31 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,11.25,10.25,10.75,11.25,47.0,11.25,88.25,103.75,103.5,103.75,103.75,83.0,15.05,0.59,2022-12-31 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,14.0,13.0,12.75,13.75,54.5,14.0,102.25,121.5,120.5,121.25,121.25,82.75,15.0,0.64,2022-12-31 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,13.75,12.75,12.25,13.5,54.0,13.75,101.25,120.5,119.5,120.25,120.5,82.5,15.38,0.64,2022-12-31 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,17.5,16.5,14.25,16.25,59.5,17.0,112.5,136.5,134.0,136.25,136.5,82.75,15.23,0.7,2022-12-31 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,17.25,16.25,13.5,15.5,58.0,16.75,108.75,132.5,129.5,131.75,131.75,84.25,15.2,0.7,2022-12-31 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
