cloud_account_id,cloud_device_id,is_indoor,latitude,longitude,mcpm1x0,ncpm1x0,rh,temperature,timestamp,tpsize
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,129,85,15.4,2022-12-07T12:00:57Z,0.69
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,135,85,15.5,2022-12-07T12:15:57Z,0.72
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,140,85,15.5,2022-12-07T12:30:57Z,0.7
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,142,85,15.6,2022-12-07T12:45:57Z,0.7
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,142,84,15.9,2022-12-07T13:00:57Z,0.72
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,139,84,15.9,2022-12-07T13:15:57Z,0.73
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,132,84,15.9,2022-12-07T13:30:57Z,0.74
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,135,85,16.1,2022-12-07T13:45:57Z,0.73
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,141,84,16.4,2022-12-07T14:00:57Z,0.71
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,143,83,16.6,2022-12-07T14:15:57Z,0.7
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,139,83,16.8,2022-12-07T14:30:57Z,0.71
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,17,159,83,16.8,2022-12-07T14:45:57Z,0.67
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,17,161,83,17.0,2022-12-07T15:00:57Z,0.67
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,142,81,17.4,2022-12-07T15:15:57Z,0.69
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,127,81,17.6,2022-12-07T15:30:57Z,0.69
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,122,82,17.4,2022-12-07T15:45:57Z,0.7
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,130,84,17.0,2022-12-07T16:00:57Z,0.71
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,131,85,16.8,2022-12-07T16:15:57Z,0.68
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,119,86,16.7,2022-12-07T16:30:57Z,0.66
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,98,86,16.8,2022-12-07T16:45:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,82,86,17.0,2022-12-07T17:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,86,17.1,2022-12-07T17:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,71,86,17.3,2022-12-07T17:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,77,86,17.5,2022-12-07T17:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,86,86,17.7,2022-12-07T18:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,89,85,18.1,2022-12-07T18:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,85,84,18.2,2022-12-07T18:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,83,84,18.2,2022-12-07T18:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,90,84,18.5,2022-12-07T19:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,84,83,19.0,2022-12-07T19:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,9,82,83,19.2,2022-12-07T19:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,89,83,19.0,2022-12-07T19:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,92,83,19.0,2022-12-07T20:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,11,99,83,19.1,2022-12-07T20:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,11,102,83,19.2,2022-12-07T20:30:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,12,110,83,19.2,2022-12-07T20:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,12,109,83,19.1,2022-12-07T21:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,117,84,19.1,2022-12-07T21:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,116,84,18.9,2022-12-07T21:30:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,133,84,18.8,2022-12-07T21:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,120,85,18.8,2022-12-07T22:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,119,85,18.7,2022-12-07T22:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,140,85,18.7,2022-12-07T22:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,143,86,18.7,2022-12-07T22:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,130,86,18.6,2022-12-07T23:00:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,130,86,18.7,2022-12-07T23:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,140,86,18.8,2022-12-07T23:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,15,139,86,18.9,2022-12-07T23:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,129,86,18.9,2022-12-08T00:00:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,13,122,86,18.8,2022-12-08T00:15:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,128,87,18.8,2022-12-08T00:30:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,131,87,18.8,2022-12-08T00:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,127,86,18.9,2022-12-08T01:00:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,124,86,18.9,2022-12-08T01:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,124,86,19.0,2022-12-08T01:30:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,124,86,19.1,2022-12-08T01:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,125,86,19.1,2022-12-08T02:00:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,125,85,19.2,2022-12-08T02:15:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,126,85,19.2,2022-12-08T02:30:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,14,124,85,19.2,2022-12-08T02:45:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,12,108,85,19.2,2022-12-08T03:00:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,11,99,84,19.2,2022-12-08T03:15:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,10,87,84,19.1,2022-12-08T03:30:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,75,84,19.1,2022-12-08T03:45:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,83,19.0,2022-12-08T04:00:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,84,18.9,2022-12-08T04:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,84,18.8,2022-12-08T04:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,84,18.7,2022-12-08T04:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,84,18.5,2022-12-08T05:00:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,84,18.4,2022-12-08T05:15:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,84,18.3,2022-12-08T05:30:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,84,18.2,2022-12-08T05:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,84,18.1,2022-12-08T06:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,84,18.1,2022-12-08T06:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,84,18.0,2022-12-08T06:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,60,85,17.8,2022-12-08T06:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,59,85,17.6,2022-12-08T07:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,62,85,17.5,2022-12-08T07:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,86,17.3,2022-12-08T07:30:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,67,86,17.2,2022-12-08T07:45:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,86,17.1,2022-12-08T08:00:57Z,0.66
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,86,17.0,2022-12-08T08:15:57Z,0.69
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,86,16.9,2022-12-08T08:30:57Z,0.68
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,71,87,16.8,2022-12-08T08:45:57Z,0.68
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,87,16.8,2022-12-08T09:00:57Z,0.68
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,73,86,16.8,2022-12-08T09:15:57Z,0.68
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,71,87,16.7,2022-12-08T09:30:57Z,0.71
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,69,86,16.7,2022-12-08T09:45:57Z,0.69
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,86,16.6,2022-12-08T10:00:57Z,0.67
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,86,16.7,2022-12-08T10:15:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,86,16.7,2022-12-08T10:30:57Z,0.66
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,86,16.5,2022-12-08T10:45:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,76,86,16.5,2022-12-08T11:00:57Z,0.65
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,77,85,16.5,2022-12-08T11:15:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,78,85,16.5,2022-12-08T11:30:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,77,85,16.5,2022-12-08T11:45:57Z,0.64
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,85,16.5,2022-12-08T12:00:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,71,85,16.2,2022-12-08T12:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,86,16.1,2022-12-08T12:30:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,85,16.1,2022-12-08T12:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,85,15.7,2022-12-08T13:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,71,86,15.8,2022-12-08T13:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,86,16.0,2022-12-08T13:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,67,85,16.3,2022-12-08T13:45:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,83,16.6,2022-12-08T14:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,82,16.9,2022-12-08T14:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,80,17.2,2022-12-08T14:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,78,17.5,2022-12-08T14:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,74,18.7,2022-12-08T15:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,69,19.7,2022-12-08T15:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,67,20.0,2022-12-08T15:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,65,20.2,2022-12-08T15:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,60,66,20.2,2022-12-08T16:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,65,20.3,2022-12-08T16:15:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,59,63,20.7,2022-12-08T16:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,60,65,19.9,2022-12-08T16:45:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,60,68,19.1,2022-12-08T17:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,68,19.0,2022-12-08T17:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,67,19.2,2022-12-08T17:30:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,65,19.7,2022-12-08T17:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,60,66,19.5,2022-12-08T18:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,65,19.6,2022-12-08T18:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,64,19.9,2022-12-08T18:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,64,19.7,2022-12-08T18:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,65,19.5,2022-12-08T19:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,62,64,19.8,2022-12-08T19:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,61,64,19.3,2022-12-08T19:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,66,18.7,2022-12-08T19:45:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,66,18.3,2022-12-08T20:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,67,66,18.3,2022-12-08T20:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,65,18.4,2022-12-08T20:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,66,18.2,2022-12-08T20:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,67,18.0,2022-12-08T21:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,68,17.7,2022-12-08T21:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,68,17.4,2022-12-08T21:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,63,69,17.1,2022-12-08T21:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,70,16.9,2022-12-08T22:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,70,16.8,2022-12-08T22:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,69,71,16.6,2022-12-08T22:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,67,71,16.5,2022-12-08T22:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,67,72,16.4,2022-12-08T23:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,69,75,15.9,2022-12-08T23:15:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,78,15.2,2022-12-08T23:30:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,75,80,14.9,2022-12-08T23:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,74,80,14.7,2022-12-09T00:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,8,72,80,14.9,2022-12-09T00:15:57Z,0.63
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,71,79,15.0,2022-12-09T00:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,79,15.0,2022-12-09T00:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,78,15.0,2022-12-09T01:00:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,78,15.0,2022-12-09T01:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,77,15.0,2022-12-09T01:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,76,14.9,2022-12-09T01:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,76,14.9,2022-12-09T02:00:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,76,14.9,2022-12-09T02:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,77,14.8,2022-12-09T02:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,78,14.7,2022-12-09T02:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,78,14.6,2022-12-09T03:00:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,78,14.6,2022-12-09T03:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,70,77,14.6,2022-12-09T03:30:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,69,78,14.5,2022-12-09T03:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,68,78,14.5,2022-12-09T04:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,78,14.4,2022-12-09T04:15:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,78,14.3,2022-12-09T04:30:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,65,80,14.1,2022-12-09T04:45:57Z,0.62
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,81,13.7,2022-12-09T05:00:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,66,83,13.4,2022-12-09T05:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,7,64,84,13.2,2022-12-09T05:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,6,60,84,12.9,2022-12-09T05:45:57Z,0.61
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,84,12.6,2022-12-09T06:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,49,84,12.2,2022-12-09T06:15:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,48,85,12.2,2022-12-09T06:30:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,47,85,12.1,2022-12-09T06:45:57Z,0.6
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,85,11.9,2022-12-09T07:00:57Z,0.58
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,4,43,85,11.8,2022-12-09T07:15:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,48,85,11.7,2022-12-09T07:30:57Z,0.59
c4257c0qi9clu8nikfgg,c50fv8u7kn8vcc9cd6cg,False,36.0036,-78.93817,5,50,84,11.4,2022-12-09T07:45:57Z,0.6
